"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
1871,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Recently visited this amazing restaurant located in Navi Mumbai sanpada The ambiance is very amazing feels like you are in Kashmir log hotels The food here is very tasty and the quantity is very much I had tried Veg panner thread Veg platter which include seekh kebab baby corn and broccoli Prawns salt and pepper Rawas fish In mocktails I had tried Shikara kiss Vergin mojito Fruit punch Masala chas The service was quick and the food was served fresh and hot Would definitely visit again",True,65,"1"
1896,"ChIJ6ZI9ogfB5zsRbiht9Y1aLLU","4.0","It was a great experience to have some authentic food from Swedish Restaurants Cheddar Cheese Pasta was awesome   it gives a continental taste Soup was missing some salt   They don t have enough NonVeg items only limited 23 food options However there is plenty of veg items to choose from and sweets like Pastry and Cheesecake It is a self service restaurant however it is managed and service is really good Plenty of space for sit in a restaurant and baby seats are also available big space for families are also available Do try plenty of other dishes you will surely enjoy it",True,28,"1"
3177,"ChIJu5Ef6pbH5zsRKmRLcQ7JoqI","5.0","average",False,1,"0"
1872,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Shikara offered a delightful dining experience with a diverse menu that showcased a fusion of flavors The Mix Platter was a perfect introduction featuring a tantalizing variety of appetizers that left a lasting impression The Golden Fried Prawns were crispy and flavorful setting the stage for a memorable meal The Murg Do Aab and Murg Shorba demonstrated the chefs skill in crafting rich and aromatic chicken dishes Both were hearty and satisfying contributing to the overall warmth of the dining experience The Shikara Special Prawn Biryani stood out as a highlight with perfectly cooked prawns and aromatic spices blending seamlessly The drink selection complemented the meal exceptionally well Cinderella Mojito and Pinacolada added a refreshing touch to the palate enhancing the overall dining experience Desserts at Shikara were a sweet finale to the culinary journey Kesar Himalaya Se showcased the chefs creativity with a delightful twist while Naram Garam Gulab Jamun and Himalaya Ki Choti Se provided classic indulgence In summary Shikara not only impressed with its diverse and wellexecuted menu but also created a welcoming ambiance for an enjoyable dining experience",True,21,"1"
1873,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","I have been visiting this place for 20 years In the earlier years it was a luxury place Now it has a vintage look Food is a bit costly but the atmosphere and taste are awesome",True,313,"1"
1874,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","A few days ago I visited Shikara Restaurant located in Sanpada just off the highway Its a place that combines a restaurant hotel and cafe offering a unique and delightful theme With openair seating a spacious dastarkhwan for larger groups dim lighting small fountains and live 90s music the vibe of this place is truly distinctive Shikara is renowned for its North Indian and tandoori dishes and the starters including Murg Kali Mirchi Murg Pahadi Kebab and Murg Reshmi Kebab were exceptionally delicious Moving on to the main course we ordered Murg Shikara Special and Mutton Biryani with a bread combo that included tandoori naan butter naan and butter garlic naan   all served together We also tried some refreshing mocktails and for dessert indulged in the delightful Shikara Sundae and Naram Garam Gulab Jamun If youre a fan of coffee or tea their cafe offers a great ambiance Overall Shikara is a mustvisit place especially if youre traveling on the MumbaiPune highway",False,19,"1"
1875,"ChIJgbnOCETB5zsRkgBOwkQq4xw","1.0","If you are looking for a disaster then come here There is literally no service here Claustrophobic seating where the staff just wants to cram people One cant even move around It was NYE and ideally premium restaurants with buffet serve starters and rotis on the table but they straightaway denied The staff was not cooperative They have set up their buffet in a disgusting substandard banquet hall where we spotted a lizard The plates were all yellow and dirty Food was litreally cold quality was lacking Tasteless items especially thread paneer and spring roll In maincourse for vegetarians only Jain options were available Like what kind of costcutting is this Ideally in a restaurant of this stature there should be a separate section for Jain separate for vegetarian and another for nonveg It is very difficult to again and again go and take starters for drinks in the adjoining hall Also the desert spread was very limited Usually there is a variety of pastries cakes and bakery but they just resorted to ordinary options They had included mocktails in their package but what they serve is just two sips and you have to ask them multiple times to get more All in all a pathetic experience with zero customer service and zero value for money I would be more happy if I could get my refund for two pax back Vegetarian options Vegetarians have to getaway with Jain food in the buffet Dietary restrictions Good for jains  but overall a pathetic place Parking Valet parking Wheelchair accessibility Not accessible by wheelchair",True,468,"-1"
1876,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","This one of the best dine I have ever had in my life The food was delicious the atmosphere of this place will blow ur mind I mean such an incredible place for youngs and as well as for family",False,1,"1"
1877,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Shikara is one of the old restaurant in navi mumbai which has proper kashmiri boat theme and the vibe here is amazing the staff were very friendly and helpful taking about food we ordered many dishes both veg and nonveg and it was delicious don t miss dessert here special the rabdi overall all totally recommended",True,52,"1"
1878,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","One of the most beautiful and perfect family restaurant in Navi Mumbai The service and hospitality is quite luxurious and impressive The ambience is very attractive they have very beautiful outdoor seating with live music and also have an AC section We tried their seafood and chicken starters We tried prawns Schezwan mutton seekh kababs Reshmi chicken kababs Everything was so good in taste also presentation is on point For mains we tried mutton and chicken   it was very delicious Loved the taste and consistency of gravies The food was really nice Also tried Pina colada and mojito in mocktails Very nicely made and very refreshing For tandoor they have 2 different tandoors for veg and non veg which is very nice The overall vibe of the restaurant feels good Highly recommended to try this place for Navi Mumbaikars",True,202,"1"
1879,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Perfect ambience with Ghazal to relax after a hectic day Seating arrangements give you shahi feeling and the theme Shikara reminds of Kerala I would recommend this place for nonveg food and cheese Kofta which equally tasted too good with Cheese garlic naan and Butter naan Chocolate Shake and Mint lemon Mojito added as great fillers I also tried Fruit Punch and Pinnacola which was tasteful",True,3,"1"
1880,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Recently visited this place with my friends It is kind of a resto cum dhabba The ambience is beautiful and dim lit and is based on Kashmiri house boat theme The food is delicious Had starters main course and desserts Everything was above the mark Perfectly spiced and made with good quality ingredients You will enjoy this place Has large as well as small seating area You can visit with your friends and family",True,103,"1"
1881,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Shikara restaurant is one hell of a gastronomic delight Based on the theme of a shikara the ambience totally relates to the Shikara boats One can visit here for the most delicious non vegetarian options including sea food and chicken We tried the butter garlic prawns which were delectable The chicken biryani had the best aroma along with a chicken platter to add on it In vegetarian the menu was so good We ordered Gold coin and veg platter for starters followed by Lab do Paneer which was a combination of two paneer sabjis We then ordered some mouth watering desserts including Shikara SundaePhirni and Gulab Jamun Absolutely loved the taste and ambience here",True,28,"1"
1897,"ChIJ6ZI9ogfB5zsRbiht9Y1aLLU","4.0","Nice food but maybe cause of weekend the queue was too long had to wait for 20 mins in queue and then get what I wanted Croissants were finished by then But free drink refills made up for it Also if you are going as a group keep a designated person to stand in queue on weekends Meatballs from kids menu don t look appealing and don t taste that great Try nuggets instead Veg menu is a gem  one must definitely try their cheesecake though",True,29,"1"
3178,"ChIJu5Ef6pbH5zsRKmRLcQ7JoqI","4.0","average",True,15,"0"
1882,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Recently i went to shikara and it was the most amazing experience The food was very delicious Everything was cooked to perfection The veg food was really delicious as well i had quite a few items from the menu Everything was better than the other Loved each and every bite The drinks were soo good and refreshing I had fruit punch and pina colada it was really good perfect drinks My favourites in starters were Malai chicken Tandoori prawns and Veg crispy And in the main course the good old butter chicken amazing I also like the dal makhni And The dessert was sooo good  I had rabdi with gulab jamun sooo good I loved everything about shikara the ambience the food the drinks and the service 1010 would highly recommend Must visit",False,3,"1"
1883,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","The place has a good ambience and unique concept of sitting in shikara ride with water around Has also multiple places to sit for bigger groups of more than 1012 people They have a live retro music sung by singers though the singers didnt sound well but the songs brings you the vibes Food is average not much extraordinary and found it bit expensive compared to similar kind of restaurants I suggest one time visit as an experience I recommend Chicken Tandoori which I found much better They have Vallet parking so you do not have to worry about parking a vehicle",True,52,"1"
1884,"ChIJgbnOCETB5zsRkgBOwkQq4xw","3.0","Delighted by the exceptional food quality at this restaurant The flavors were exquisite and the atmosphere created a delightful dining experience with a pleasant ambiance However its worth noting that the prices were on the higher side for the dishes Overall a great culinary adventure with a cozy setting",True,16,"1"
1885,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Shikara at Sanpada Turbhe is a fantastic Resto cum Dhaba that made my reunion with old friends truly memorable The ambience of the place is impressive with its large space and comfortable seating arrangements The addition of live music added to the overall charm creating a lively atmosphere The staff members were extremely attentive and provided exceptional service throughout our visit When it comes to food Shikara exceeded my expectations The Thai dishes we ordered were simply amazing bursting with authentic flavors The starters were delicious and served promptly The mocktails were expertly prepared perfectly complementing our meal I would highly recommend Shikara for a gathering of a large group who want to unwind relax and indulge in good food and drinks Its a place that guarantees a delightful experience and Im sure you wont be disappointed",False,28,"1"
1886,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","If you guys looking for a restaurant has garnered praise for offering a 5 Star  experience at a 3 star price then you should visit Shikara restaurant in sanpada Navi Mumbai outlet for sure Its exceptional kashmiri cuisine and inviting ambience will make your day more happy Coming to the food they have a elaborate variety in veg and nonveg  Usually I am a hardcore nonvegetarian but I liked their veg daal makhani and one mix vegetable with saag I am unable to remember the name because I was lost in the delicious taste I ordered In mocktail  1 Blue lagoon 2 Pinacolada In appetizer  1 Tandoori prawns 2  Chicken malai tikka In Main course  1 Butter chicken 2  Mix veg with mixtures of some saag 3 Daal makhani In desert  1 Rabdi with gulab jamun Overall it was an awesome experience will visit again for sure Happy dinning",False,24,"1"
1887,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Most amazing place in sanpada it s winter season  the vibe the culture the ghazal will make you feel like you are in Kashmir Food you must try specially the tandoor pomfret For deserts I ll suggest  Randi  hot gulab Jaamooon",True,4,"1"
1888,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Since a long time i was searching for a theme based restaurant in Navi Mumbai and finally found a place in sanpada It just 5min walking from sanpada station Basically it is a houseboat styled bistro on a small artificial pond  The dim lit ambience just adds so much charm to the ambience The seating is very comfy and even available for large groups Startes mai we ordered Prawn koliwada Rawas amritsari Chicken salt and pepper Paneer satey Gobi tandoori Prawn golden fry The presentation was eyecatching and food was delicious In main course we mostly ordered thai and chinese  If you are planning to enjoy a dinner with large grp or even a date this place is a must visit",True,36,"1"
1889,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0","Shikara Restaurant is located opposite Sanpada station just beside the highway The restaurant is pretty good and the most beautiful part is the Ambience Its basically enjoying food on a boat They have made the interior so amazing that gives you a perfect dinner on a boat feel with waterfall and sea birds around The unbelievable part is that those sea birds are real There are musicians and singers who sung beautiful old melodies We had a best dinner with a perfect mix of music that added relief to our soul Guys definitely try this Veg and NonVeg both included dinneronboat shikara foodonboat foodatnavimumbai foodatsanpada",True,24,"1"
1890,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","Good old Resturant decent food It only opens in the evening Food",True,318,"1"
1891,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","Very good ambience Food is also great Price is high but worthy",True,13,"1"
1892,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","Iconic restaurant over decades Shikara is close to heart of Navi Mumbaikars and Mumbaikars It has the rare Kashmiri house boat theme spacious amazing ambience along with Live Ducks and Live Ghazals Mouthwatering Multicuisine Menu is a must try Right from soups starters maincourse desserts mocktails They have a well stocked bar for those who would like to indulge Veg  Non veg options available to relish and kids can enjoy at the complimentary fun zone too Save this and share with near ones now  Vegetarian options A large variety in multiple cuisines is available Parking Valet available Kidfriendliness Has special zone for kids to have funnn",True,42,"1"
1893,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0"," We found the  famous Kashmiri Shikara themed restaurant  located in Sanpada  Navi Mumbai We can spend a full evening in a shikara boat with live gazal  Mocktails   1 Shikara kiss Pinacolada Food 1 Paneer satay 2Gobi tandoori 3Thai curry with steam rice 4Veg cheese kofta curry 5 Veg pad thai noodles 6Prawn koliwada 7Rawas amritsari  Paneer satay    Veg cheese kofta curry tandoori platter  Live gazal   beautiful fountain  play area for kids  tarot card reader  The attentive and friendly staff at Shikara Restaurant ensure that each visit is memorable",True,36,"1"
1894,"ChIJgbnOCETB5zsRkgBOwkQq4xw","4.0","Shikara Restaurant offers a unique underwater theme with live music complemented by resident ducks gliding through serene waters and childrens play rides However recent visits revealed a decline in food quality and steep prices While the ambiance is enchanting the dining experience may leave something to be desired",True,45,"1"
1895,"ChIJgbnOCETB5zsRkgBOwkQq4xw","5.0"," We found the  famous Kashmiri Shikara themed restaurant  located in Sanpada  Navi Mumbai We can spend a full evening in a shikara boat with live gazal  Mocktails   1 Shikara kiss Pinacolada Food 1 Paneer satay 2Gobi tandoori 3Thai curry with steam rice 4Veg cheese kofta curry 5 Veg pad thai noodles 6Prawn koliwada 7Rawas amritsari",False,5,"1"
1962,"ChIJ7-Pzf2jB5zsRlbTy7HO3lOI","5.0","Amazing food and hospitality Always recommended",False,1,"1"
1898,"ChIJ6ZI9ogfB5zsRbiht9Y1aLLU","3.0","Ikea known for its innovative furniture and home accessories extends its offerings to include a food court that unfortunately falls short in delivering a palatable dining experience While browsing through the labyrinthine aisles of furniture curiosity led me to their cafeteriastyle dining area a space boasting a variety of dishes promising comfort and convenience Regrettably the food at Ikea is a culinary letdown that fails to live up to the stores overall reputation The pervasive characteristic of the food could be summarized in one word bland From the seemingly promising Pav Bhaji to the muchacclaimed meatballs every dish I sampled lacked the vibrancy and flavor that defines a satisfying meal Even the Pav Bhaji a dish known for its rich and spicy taste resembled a mundane version reminiscent of hospital food utterly devoid of the spices and zest that define its authenticity The chicken nuggets though touted as a popular choice hardly impressed Lacking any distinct seasoning or unique taste they were reminiscent of a generic frozen variety reheated for consumption Similarly the muchhyped meatballs failed to deliver on their anticipated appeal Despite the hype surrounding them the meatballs proved to be uninspiring lacking in both flavor and tenderness the only solace came in the form of the unlimited coffee and drinks providing a respite from the underwhelming food However these beverages cannot salvage the overall experience when the food offerings themselves fall egregiously short In conclusion while Ikeas food court might offer convenience and a break from shopping its culinary offerings are disappointingly lackluster Blandness pervades every dish turning potentially appetizing selections into lackluster and forgettable meals Save for the unlimited drinks particularly for the coffee aficionados the food at Ikeas cafeteria hardly warrants a second visit",True,39,"1"
