"rest_id","rest_name","rest_budget","rest_rating","rest_rev_count","address","main_category","categories","rest_location","feature_opinions"
"ChIJe9kakqy45zsRwhbImOVgF7Y","Vijaya Fine Dine  Bar",1,"4.1",260,"Shop No 123 Vijaya Fine Dine  Bar Sai Pooja Apartment opp Dr Ambedkar bhavan Apt Sector 9 Airoli Navi Mumbai Maharashtra 400708","Fine dining restaurant","{""Fine dining restaurant"",Bar}","airoli","{""doubt - good"",""place - excellent"",""bar - favourite""}"
"ChIJDV0IWdi55zsR868qt0hSP6M","Feed Me Good FMG",2,"4.5",260,"Shop no 17 Feed Me Good FMG Riddhi Siddhi Heritage Sector19 Airoli Navi Mumbai Maharashtra 400708","Chinese restaurant","{""Chinese restaurant""}","airoli","{""food - Chinese"",""food - cold"",""food - bright""}"
"ChIJY-j886q45zsR1Do-L_Cfi18","Meating Square Kitchen  Bar  Multicuisine Restaurant in Airoli",1,"4.0",3423,"Meating Square Kitchen  Bar  Multicuisine Restaurant in Airoli Signia Oceans next to Dmart Sector 10A Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant,Bar,""Chinese restaurant"",""Family restaurant"",""Indian restaurant"",""Indian sizzler restaurant"",""Italian restaurant"",""North Indian restaurant"",""Thai restaurant""}","airoli","{""rice - okay"",""rice - sweet"",""place - affordable""}"
"ChIJnUjkJDe_5zsRStceSYpwG78","Saucier Restaurant Banquet  Party Hall Airoli",2,"4.4",532,"21 Saucier Restaurant Banquet  Party Hall Airoli Superior Micron Heights Shop no 2 3 plot no Sector 7 Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant,""Banquet hall"",""Catering food and drink supplier""}","airoli","{""service - good"",""food - awesome"",""service - amazing""}"
"ChIJo_hOvjW_5zsRdpY9in6GE7w","Priyanka pure veg restaurant",1,"4.3",1011,"Priyanka pure veg restaurant Airoli Station Main Rd Sector 2 Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant}","airoli","{""service - good"",""food - great"",""food - delicious""}"
"ChIJqWx-9Eu_5zsRpzsL9sEfSbk","Mudra Family Restaurant",2,"4.6",242,"5X5XQ6H Mudra Family Restaurant Sector 3 Airoli Navi Mumbai Maharashtra 400708","Family restaurant","{""Family restaurant"",""Breakfast restaurant""}","airoli","{""restaurant - good"",""food - nice"",""restaurant - satisfied""}"
"ChIJZZZrLka_5zsRp_9rQwzaJvQ","Schezwan Saga Airoli",2,"4.6",214,"Schezwan Saga Airoli Schezwan Saga near Mody Hospital Sector 2 Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant,""Biryani restaurant"",""Chinese restaurant"",""Dim sum restaurant"",""Family restaurant"",""Indian restaurant"",""North Indian restaurant"",""Shawarma restaurant""}","airoli","{""place - small"",""dishes - fresh"",""staff - polite""}"
"ChIJ4y_c6bm_5zsRLmIuOVFJC6o","Samudra Family restaurant  bar",2,"4.3",89,"U 98 Samudra Family restaurant  bar Durga mata road Sector 4 Airoli Navi Mumbai Maharashtra 400708","Family restaurant","{""Family restaurant""}","airoli","{""quality - friendly"",""restaurant - typical"",""tadka - good""}"
"ChIJ75JG-kzB5zsR_TOC_esorTM","Sigree",2,"4.1",3509,"Plot No17 Sigree No30A Platinum Techno Park behind RAGHULEELA MALL Sector 18 Vashi Navi Mumbai Maharashtra 400703","North Indian restaurant","{""North Indian restaurant""}","vashi","{""service - good"",""menu - good"",""taste - good""}"
"ChIJ75JG-kzB5zsR--GAGOG2KXc","Mahesh Lunch Home",2,"4.1",3416,"Mahesh Lunch Home Platinum Techno Park Sector 30 Vashi Navi Mumbai Maharashtra 400703","Seafood restaurant","{""Seafood restaurant"",""Indian restaurant"",""Non Vegetarian Restaurant"",Restaurant}","vashi","{""ambience - good"",""staff - cooperative"",""seafood - good""}"
"ChIJ9x8rk07B5zsRTtD_bJRj-5Y","Soy Street",1,"4.2",1716,"Soy Street Sector 30A Vashi Navi Mumbai Maharashtra 400703","Asian restaurant","{""Asian restaurant""}","vashi","{""staff - friendly"",""fish - many"",""dishes - amazing""}"
"ChIJy4DAsjbB5zsRvtdGv-0f9ns","Something Fishy",2,"4.2",1039,"1st Floor Something Fishy Plot No 37 Sector 30A Vashi Mumbai Maharashtra 400703","Seafood restaurant","{""Seafood restaurant"",""Buffet restaurant""}","vashi","{""service - good"",""experience - good"",""veg - creamy""}"
"ChIJEa4ztsLB5zsRYBgrmtoomH4","CJ Corner of Joy Restaurant near me Veg Restaurant in Vashi for Dinner Best Restaurant Vashi for Lunch Family Restaurant",2,"4.6",459,"0809 Ground Floor CJ Corner of Joy Restaurant near me Veg Restaurant in Vashi for Dinner Best Restaurant Vashi for Lunch Family Restaurant Plot no 52 opposite Nana Nani Park Juhu Nagar MG Complex Sector 14 Vashi Navi Mumbai Maharashtra 400703","Restaurant","{Restaurant,""Banquet hall"",""Fine dining restaurant"",""Vegetarian restaurant""}","vashi","{""service - slow"",""food - fresh"",""quality - worth""}"
"ChIJU7AECUrB5zsRYnNux9BXNb4","Navaratna Veg Restaurant",1,"4.2",17271,"Navaratna Veg Restaurant Plot 10 Vashi Railway Station Rd Sector 17 Vashi Navi Mumbai Maharashtra 400703","Vegetarian restaurant","{""Vegetarian restaurant"",""Chinese restaurant"",""Punjabi restaurant"",""South Indian restaurant""}","vashi","{""food - Indian"",""veg - pure"",""masala - mysore""}"
"ChIJPzMYCUrB5zsRmk3QuCXVUYc","The Union Bar and Eating House",2,"4.4",4647,"Plot No 10 The Union Bar and Eating House Nirman Vyapar Kendra next to Hotel Navaratna Sector 17 Vashi Navi Mumbai Maharashtra 400703","Bar","{Bar,""Chinese restaurant"",""Fusion restaurant"",""Italian restaurant"",""Thai restaurant""}","vashi","{""food - good"",""staff - polite"",""place - crowded""}"
"ChIJ4bhW9E7B5zsRMprsTpPS_bI","Pot Pourri Eat  Drinkery",1,"4.1",3750,"Pot Pourri Eat  Drinkery Inorbit Mall Palm Beach Rd Sector 30A Vashi Navi Mumbai Maharashtra 400703","Restaurant","{Restaurant,Bar}","vashi","{""peace - quiet"",""sliders - non"",""burgers - non""}"
"ChIJ46TMsjbB5zsRXvacE2qzeaE","Cafe Vihar",1,"4.3",3011,"Cafe Vihar The Regenza by Tunga Plot No 37 Bhagwan Mahaveer Rd Sector 30A Vashi Navi Mumbai Maharashtra 400703","Vegetarian restaurant","{""Vegetarian restaurant"",""Breakfast restaurant"",Cafe,""Chinese restaurant"",""Mughlai restaurant"",""Pizza restaurant"",""South Indian restaurant""}","vashi","{""food - good"",""service - good"",""course - main""}"
"ChIJ8egzXnvB5zsRJWGp4XURi0M","Darios Restaurant Cafe Bar",2,"4.6",1491,"1st floor Unit  104 sec30A Plot 392 Darios Restaurant Cafe Bar Real Tech Park near Top 10 Sector 30A Vashi Navi Mumbai Maharashtra 400703","Italian restaurant","{""Italian restaurant"",""Dessert restaurant"",""Vegan restaurant"",""Vegetarian restaurant""}","vashi","{""food - Italian"",""area - amazing"",""service - amazing""}"
"ChIJ____YDrB5zsRMPHzajpGauI","Young Chilli",2,"4.0",1042,"Young Chilli Satra Plaza 169 Palm Beach Rd Phase 2 Sector 19D Vashi Navi Mumbai Maharashtra 400703","Chinese restaurant","{""Chinese restaurant"",""Asian restaurant"",""Continental restaurant"",""Family restaurant"",""North Indian restaurant""}","vashi","{""staff - good"",""menufood - entire"",""food - Indian""}"
"ChIJswq_WTLB5zsR94Xrn83_Mso","Masala Wok",1,"4.3",534,"Masala Wok Siddhi kripa Plot1B Juhu Nagar Sector 10 Vashi Navi Mumbai Maharashtra 400703","Chinese restaurant","{""Chinese restaurant"",""Indian restaurant"",""Lebanese restaurant"",""North Indian restaurant"",""Thai restaurant""}","vashi","{""food - tasty"",""cheese - big"",""service - fine""}"
"ChIJE4fRdzrB5zsRPNxxO9TBiUU","The Food Studio",1,"4.0",5037,"The Food Studio Plot No 25 Sector 19C Near to Satra Plaza Palm Beach Rd Vashi Navi Mumbai Maharashtra 400703","Continental restaurant","{""Continental restaurant"",Bar}","vashi","{""food - great"",""food - good"",""quantity - good""}"
"ChIJYSE6QvjB5zsRcS3b2WYXI_8","Combo Jumbo Restaurant Vashi Top Restaurants in Vashi Veg Restaurant Vashi Restaurant near Vashi Station for Dinner",1,"4.5",1091,"Plot No 17 Combo Jumbo Restaurant Vashi Top Restaurants in Vashi Veg Restaurant Vashi Restaurant near Vashi Station for Dinner near HDFC Bank Juhu Nagar Sector 28 Vashi Navi Mumbai Maharashtra 400703","Restaurant","{Restaurant,""Banquet hall"",""Chinese restaurant"",""Continental restaurant"",""Family restaurant"",""Fine dining restaurant"",""Indian restaurant"",""Italian restaurant"",""North Indian restaurant"",""Vegetarian restaurant""}","vashi","{""service - good"",""veg - pure"",""food - great""}"
"ChIJA-USnoPB5zsRbfczs_Ca3XE","Urban Tadka Vashi InOrbit Mall",2,"4.3",300,"G36 Ground floor Urban Tadka Vashi InOrbit Mall Inorbit Mall Palm Beach Rd Sector 30A Vashi Navi Mumbai Maharashtra 400705","Indian restaurant","{""Indian restaurant""}","vashi","{""chicken - tender"",""papad - fresh"",""lime - fresh""}"
